N,P,K,temperature,humidity,ph,label
100,40,20,24.36430173,75.2832109,7.499080769,cotton
123,50,16,25.01297379,74.55327469,6.556664538,cotton
107,36,21,27.44739731,74.68351488,6.261235011,cotton
118,50,19,24.91187235,81.46147142,6.418186753,cotton
103,51,20,24.74485011,83.29988266,7.110167833,cotton
133,57,19,25.54813158,75.00408269,8.018693409,cotton
129,47,20,26.49201174,79.90293348,6.338576721,cotton
116,52,19,24.89746766,74.38395184,6.1696789,cotton
114,40,23,27.71246775,80.24153577,6.814898943,cotton
131,60,17,27.47749606,80.91017839,7.492015189,cotton
107,43,18,24.33746822,80.64605161,6.805945236,cotton
123,44,21,27.98233895,74.01175487,7.71003944,cotton
112,49,25,27.87832315,76.95916794,6.5284961,cotton
119,44,15,24.03274856,81.99228114,7.155962136,cotton
130,59,19,27.20896351,81.62936802,6.579217836,cotton
127,53,24,24.10777155,75.20372488,6.183213643,cotton
134,52,18,26.00604839,75.6236028,8.066791516,cotton
109,36,18,27.56469733,75.56326926,7.592580439,cotton
100,48,17,25.80658817,82.17419044,7.898485276,cotton
132,52,19,26.22277383,75.77766877,6.494750724,cotton
102,37,25,27.47147045,76.97071116,5.961220436,cotton
111,39,22,24.52942101,79.44313118,6.190362932,cotton
117,51,15,24.90919284,77.78151633,6.099078494,cotton
136,36,24,24.68227584,79.50519229,7.666351913,cotton
134,56,18,25.83679339,83.06856737,6.751623342,cotton
112,54,15,27.63164939,80.6781703,6.231195247,cotton
105,56,15,28.18022747,81.09742218,7.337912501,cotton
140,45,15,27.70602804,79.13396654,5.853372994,cotton
126,46,25,26.52060754,80.81188254,6.818410214,cotton
106,49,24,25.00176807,75.50029172,7.046385801,cotton
121,53,19,25.51637799,75.76021747,8.048841041,cotton
108,60,17,24.69702022,75.79219223,6.618063889,cotton
116,56,17,26.81800789,76.77942733,8.05106176,cotton
100,52,19,25.45843314,81.57368328,7.974818502,cotton
129,43,16,27.72723641,76.90261969,6.792833108,cotton
118,44,23,23.96616703,81.96107432,6.752049524,cotton
117,43,25,26.79198759,77.5747591,7.910564739,cotton
126,37,21,28.05236451,83.32210177,6.674148543,cotton
120,48,16,24.37416073,74.42275155,7.524233702,cotton
102,45,16,25.67179284,76.57108206,7.360013158,cotton
131,56,20,23.88324503,80.95509034,7.832666959,cotton
114,40,17,26.39888144,79.22331554,6.420804025,cotton
101,37,18,24.87667847,81.81714282,7.706267563,cotton
106,46,20,25.43512992,77.69853439,6.256602037,cotton
113,38,20,23.99070035,77.64703312,6.422139798,cotton
102,53,21,25.00096679,75.13432368,6.976040066,cotton
110,39,18,26.63941429,74.41018753,7.836311432,cotton
107,58,15,25.76119224,74.79376252,7.624219687,cotton
120,60,15,24.22025169,83.00991404,7.354118404,cotton
89,47,38,27.69936768,71.21058608,6.056667645,jute
60,37,39,28.85658078,82.07548236,6.087907294,jute
63,41,45,27.4531667,86.08427024,7.18617342,jute
86,40,39,27.9124129,87.38288237,6.263450923,jute
96,41,40,25.59354241,70.96276851,6.144992824,jute
100,35,36,27.46684613,70.97194928,6.40396258,jute
63,37,43,25.4131791,84.25469768,6.722048757,jute
70,43,40,26.43071763,88.03191742,6.232575471,jute
67,55,44,28.52338896,74.15502864,7.317258959,jute
74,40,40,27.28019663,82.2572541,6.443864043,jute
89,53,44,27.0072695,70.87386985,7.385759489,jute
74,46,45,27.95184948,87.58766928,6.079374759,jute
89,41,38,25.09896377,73.684414,6.40198161,jute
60,55,40,27.12454434,88.18739296,7.091170132,jute
67,43,38,27.36462437,69.82273346,7.365144444,jute
70,38,35,26.47599329,78.34345918,7.077330801,jute
74,49,38,25.3004428,70.40017119,7.555556294,jute
90,40,39,27.91857701,80.97821037,6.686274958,jute
82,35,44,29.26408805,77.26832182,6.295286879,jute
73,45,37,25.72428576,73.63790497,6.803507141,jute
85,53,38,27.02227669,72.82953636,6.647441224,jute
81,56,36,25.38937813,71.57293472,7.161606644,jute
84,55,38,29.1645483,78.87042414,7.019432021,jute
80,45,42,25.11438042,74.00363094,7.446967436,jute
76,54,45,26.36487319,76.67827697,6.232331933,jute
76,56,39,26.47299008,89.13653524,6.610221642,jute
81,40,45,27.95791987,79.86121829,6.485704659,jute
76,44,45,27.65951782,83.64094891,6.801750983,jute
69,47,40,27.53283002,75.26656561,6.185430214,jute
82,40,45,28.44646028,80.8187373,6.727775408,jute
69,57,35,26.37845949,77.60660266,6.242619458,jute
81,36,38,25.79034837,87.19812474,6.391978103,jute
67,60,38,26.91134021,77.59335393,7.226745368,jute
72,51,40,25.18403418,73.09138097,7.489267812,jute
65,39,45,25.68454885,69.83026363,6.829048681,jute
78,50,43,27.26473146,84.90386201,6.405704411,jute
77,52,41,25.92615334,82.60632444,6.152291653,jute
89,52,42,25.06195234,80.56129667,6.196723808,jute
62,49,37,26.28074824,81.98525563,7.546710942,jute
90,48,45,26.11505052,70.26048611,6.567887546,jute
66,47,36,26.97198534,73.43799584,6.631845561,jute
80,52,39,28.67003691,75.89301507,7.230331434,jute
89,52,45,27.01414431,76.05082323,7.272468472,jute
77,51,44,25.23720782,81.83157889,7.188595036,jute
94,37,41,26.87327313,86.26071735,6.521839826,jute
75,41,35,27.09788131,77.69151212,6.918681698,jute
60,55,36,28.35404961,79.58621456,7.19672345,jute
62,56,35,28.19157968,80.77091345,6.291600564,jute
84,40,42,28.52234728,72.33752907,6.764746389,jute
100,56,40,28.63737508,82.4522006,7.500361896,jute
75,56,44,27.428007,72.73208942,6.164585551,jute
78,46,42,25.06266617,77.52144348,7.159413922,jute
82,48,36,27.99110164,80.88404615,6.409372516,jute
100,58,41,25.14843769,87.09576091,6.718832096,jute
88,50,40,27.81598396,79.03732026,7.115429911,jute
67,41,40,28.05108649,87.02876515,7.399288157,jute
72,42,43,28.83121192,80.00536032,6.410073032,jute
89,40,43,28.48139594,71.94568272,7.188309066,jute
89,57,43,29.20829433,72.17632049,7.061916231,jute
61,41,44,26.44599987,81.23373221,6.596886951,jute
79,45,43,27.910247,78.22834595,7.235737148,jute
84,40,43,27.14253682,87.55171801,7.293467207,jute
98,43,35,27.5725833,75.46989978,7.385978175,jute
75,36,44,25.26431173,73.27072134,6.672993682,jute
89,58,35,26.03014447,81.21070403,6.15183227,jute
91,41,37,26.57171008,82.34439287,6.187886309,jute
77,48,36,28.07089689,83.25229878,7.426472947,jute
66,58,35,25.57204498,78.54079261,7.387660045,jute
62,59,41,26.28881099,73.89923709,7.239890696,jute
82,35,35,27.66591986,86.1691738,7.36491383,jute
61,41,35,27.0993582,78.55374554,6.904690037,jute
99,57,38,26.91971752,81.21302366,6.413629354,jute
70,42,43,25.14205296,75.70030572,6.567048091,jute
90,59,35,26.31752441,89.10958464,7.162253942,jute
73,43,42,28.84850711,77.06233617,6.367622482,jute
67,46,44,29.11034645,77.26166743,7.157310455,jute
84,37,42,27.66904528,80.2393043,6.751427739,jute
72,41,36,26.15193238,79.66804994,6.243560252,jute
71,56,37,25.16431774,85.39532246,6.550059631,jute
64,53,38,28.47939251,77.57330391,6.917198248,jute
65,54,39,25.77446999,70.09222338,7.188835229,jute
60,58,37,28.3657075,78.1913311,6.122029174,jute
86,39,43,28.37335964,70.18273697,6.490068617,jute
90,50,44,29.20969049,72.46852456,6.3098146,jute
91,38,36,28.78305527,76.21450348,7.353050338,jute
87,48,38,25.84487834,80.04192852,7.226465762,jute
72,41,36,28.76687471,86.03914338,6.120612686,jute
71,54,35,28.90918549,69.89839321,7.37702299,jute
82,46,41,25.31228089,78.87940915,6.64106065,jute
71,52,43,28.73118117,72.9512416,6.793556219,jute
80,43,43,25.81423672,73.36406302,6.068823515,jute
77,55,43,27.6719419,75.02221189,6.723664757,jute
95,57,41,25.23006887,72.63811404,6.492651186,jute
63,47,35,29.28498685,88.28793344,7.499811716,jute
93,43,38,25.62670673,85.32816612,7.05035867,jute
87,44,43,25.90895754,85.98831319,6.77932809,jute
88,52,39,25.96759558,87.28735923,6.942264063,jute
90,39,37,26.92857559,80.80057528,6.922955953,jute
90,39,43,26.53033683,81.40980179,6.830404996,jute
84,38,43,28.83831349,72.8072688,7.327080309,jute
91,21,26,28.57739154,56.08769872,7.326810744,coffee
107,21,26,28.70664389,54.01241771,7.300330598,coffee
83,38,35,27.89854206,51.53773975,7.254001763,coffee
108,24,31,26.18403466,54.88506326,6.489915484,coffee
116,28,34,25.44110512,59.16691128,6.481148414,coffee
116,23,25,25.40708127,50.91110889,6.931685072,coffee
109,31,27,25.02416692,49.01731745,7.036743741,coffee
89,25,34,25.04525831,62.48271316,7.249608538,coffee
118,18,32,30.00533064,49.73297723,6.409117234,coffee
111,32,34,27.63723705,68.267157,6.449704291,coffee
84,36,28,29.01286276,54.24552431,6.175093776,coffee
85,33,25,28.44101929,51.15489586,6.973159577,coffee
99,15,27,29.34640356,56.00090174,6.559797646,coffee
81,30,31,26.75113403,50.57537814,7.090974381,coffee
95,39,29,29.68184913,54.69472773,7.198463799,coffee
81,34,30,27.3230072,61.06411748,6.707728846,coffee
80,15,28,25.08370999,66.89480986,6.763734136,coffee
104,20,26,29.54762123,51.60474541,7.56078056,coffee
109,29,28,25.24516872,59.28962064,6.785345193,coffee
100,32,26,27.38462888,56.25729502,6.097997926,coffee
100,24,28,27.77605107,56.45806274,7.165717993,coffee
83,21,28,27.7458072,59.26568618,7.534252127,coffee
120,23,28,27.86057647,49.9158646,6.939837013,coffee
104,26,30,26.486742,61.46493459,6.468819988,coffee
108,33,31,25.71147958,65.63483159,7.460518012,coffee
91,25,26,26.62492356,65.87538706,7.549905601,coffee
86,26,27,29.44297252,51.54486422,6.136025161,coffee
98,18,27,29.9090463,67.39475201,6.575089284,coffee
111,27,31,25.60312511,53.96509253,6.097841796,coffee
84,39,35,25.15181329,50.77769332,7.02217796,coffee
98,27,27,26.81943516,49.91686951,7.303397304,coffee
118,21,34,26.46295357,63.56666532,7.299511386,coffee
103,27,31,29.47398897,50.22126388,6.751898935,coffee
82,24,33,28.79622392,65.97539534,6.871016088,coffee
86,31,35,29.31347443,59.54409409,6.544262987,coffee
88,35,35,29.90706951,57.19798075,6.845656437,coffee
84,27,29,25.31002206,51.65661118,7.231739761,coffee
120,40,33,26.30360256,52.97712017,6.794847021,coffee
106,40,30,25.42199813,62.93780823,6.841139843,coffee
113,21,33,28.23949813,54.53128329,7.343065091,coffee
117,34,25,26.95467389,55.48195452,7.277759038,coffee
80,30,25,28.47662203,64.49980015,7.554802139,coffee
88,21,27,26.51154098,64.88620718,7.296391668,coffee
113,33,34,28.21923225,60.94428747,6.618986712,coffee
87,23,28,28.45790484,61.06767347,7.042546534,coffee
113,15,29,29.40473827,62.37564836,6.840378696,coffee
98,29,30,27.82455002,59.81465363,6.274060478,coffee
97,29,27,30.10968172,53.04465222,7.270068596,coffee
85,35,32,28.48569456,52.95972707,6.915834447,coffee
82,29,35,28.94635026,50.88298032,6.303219183,coffee
103,33,25,29.41117613,54.44679116,6.97340386,coffee
112,17,28,29.98378204,60.04559578,6.838550299,coffee
99,19,33,29.8825331,54.21004677,6.330331136,coffee
120,20,34,25.57771187,49.17714712,6.968417831,coffee
114,27,28,27.12402549,56.6646218,7.227410834,coffee
100,40,35,29.91287872,53.08649373,7.018528553,coffee
108,35,25,26.02462752,59.89250034,7.034850277,coffee
115,31,30,26.29420529,66.26152126,6.902633137,coffee
87,28,30,27.78276527,67.56705679,6.595637476,coffee
82,24,26,26.38416611,52.23494636,6.144370384,coffee
94,26,27,28.61268089,50.89834532,7.523717648,coffee
87,28,35,28.8231868,55.88192752,6.820180002,coffee
118,40,35,28.59536487,57.24784233,7.527465589,coffee
87,38,29,27.35142948,56.61504051,6.712649415,coffee
92,40,30,25.3472449,53.87595525,6.080644561,coffee
97,22,26,25.6168554,58.44881769,6.128979337,coffee
99,40,32,26.24522475,68.87319935,7.109093854,coffee
89,28,33,28.69715534,52.50512392,7.05631499,coffee
112,39,29,28.35073959,62.19433158,6.787202186,coffee
111,28,26,30.13991922,63.31585652,6.999927768,coffee
114,20,26,27.73396059,61.4791107,7.344713983,coffee
117,26,30,30.30281947,66.86244631,7.143711177,coffee
111,29,31,28.27994305,50.95280675,6.191635822,coffee
119,30,28,28.60335951,63.4146111,6.563880633,coffee
116,40,33,27.03632761,52.82460515,7.105609139,coffee
95,37,35,29.64022603,67.3239732,6.405599523,coffee
86,40,33,28.36578541,50.90416936,7.499361781,coffee
117,37,32,25.07562655,65.9410772,6.848883605,coffee
105,18,35,25.5309135,67.34121351,6.804242743,coffee
109,23,25,27.25706315,67.3818532,7.070537761,coffee
80,18,31,26.07681655,57.59564436,7.368906577,coffee
101,31,26,28.98455348,68.63317241,6.923123525,coffee
103,33,33,28.99345043,49.11424064,7.195761409,coffee
93,26,27,26.68770957,55.17689666,7.353951666,coffee
104,35,28,29.8538902,49.28228412,7.046725659,coffee
116,36,25,29.92813437,57.26698521,6.227762459,coffee
107,38,29,28.92130541,56.29320522,6.40846943,coffee
101,33,33,29.27054698,60.81611366,6.970987595,coffee
107,31,31,25.14541246,51.63095385,6.827215452,coffee
99,16,30,25.53095689,64.29617669,6.450454635,coffee
103,40,30,29.63571918,53.88439095,6.40557807,coffee
118,31,34,29.89531204,61.6934122,6.179032697,coffee
106,21,35,27.81078002,55.75931898,7.495528917,coffee
116,38,34,25.27700116,48.65100208,6.075256123,coffee
97,35,26,27.03730994,52.4062463,6.391748433,coffee
107,34,32,29.05580938,65.28161493,6.841220036,coffee
99,15,27,29.75302294,55.34766237,6.141826399,coffee
118,33,30,26.18780187,66.10651045,6.419998574,coffee
117,32,34,28.51080218,50.76626654,6.819756861,coffee
104,18,30,25.61396905,59.16817331,6.840986701,coffee
3,49,18,27.91095209,64.70930606,6.692863601,groundnuts
22,59,23,27.32220619,51.27868781,8.371745575,groundnuts
36,58,25,28.66024187,59.3189118,8.399135958,groundnuts
4,43,18,29.02955344,61.09387478,8.840656256,groundnuts
29,54,16,27.78031515,54.65030015,8.153022903,groundnuts
32,43,22,31.99928579,54.1077461,7.270749441,groundnuts
14,55,15,27.33580911,55.27755933,8.050304395,groundnuts
5,35,20,28.92952635,53.57014709,9.679240873,groundnuts
25,57,24,27.65472156,58.59986279,6.974978386,groundnuts
11,53,24,28.52396666,55.77264351,7.39389918,groundnuts
40,49,17,31.02215872,45.89239456,6.68727523,groundnuts
38,56,25,25.74095321,45.38497051,7.88118645,groundnuts
27,43,23,31.70447482,56.85420099,6.875333778,groundnuts
24,38,22,24.47876451,58.51663927,8.202706015,groundnuts
23,45,21,31.46511256,51.79939437,8.985348193,groundnuts
29,57,20,25.60973447,50.7330069,6.87707519,groundnuts
31,35,23,30.30260453,47.18283631,7.707595055,groundnuts
0,55,25,28.17489437,43.6672299,7.524171562,groundnuts
7,45,22,25.50634557,44.8302551,9.126212291,groundnuts
17,58,25,31.12896766,43.58788762,6.455592696,groundnuts
11,44,17,26.34043268,55.59160391,8.016210782,groundnuts
22,49,22,28.23494706,61.5620517,3.71105919,groundnuts
9,51,19,27.04453473,49.32609633,5.49091063,groundnuts
28,48,15,25.16125354,55.25435777,9.254089438,groundnuts
26,50,19,27.3179125,51.66921088,6.005242945,groundnuts
36,56,20,25.4123765,49.66474269,7.437078236,groundnuts
8,60,18,31.21629982,46.01868196,6.808429173,groundnuts
24,37,21,30.573999,58.22686794,7.818219385,groundnuts
22,43,24,25.42517036,53.2208266,7.52363558,groundnuts
36,43,24,27.09400578,43.65305437,7.510404312,groundnuts
22,44,24,24.30935081,56.32938343,6.030447288,groundnuts
17,43,22,30.06142622,45.90067655,5.498340808,groundnuts
8,45,15,28.09568993,60.9835384,6.61136408,groundnuts
7,56,23,26.33908791,40.00933429,5.545219232,groundnuts
36,57,16,28.61409059,57.14218792,8.292875734,groundnuts
11,45,19,28.70012137,44.359648,7.828031463,groundnuts
6,36,22,24.21610338,59.79236306,8.869532817,groundnuts
17,57,20,28.50677929,45.20094476,3.793575185,groundnuts
4,47,20,25.97948991,64.95585424,4.193189124,groundnuts
9,49,16,30.88482722,41.36561835,7.661537348,groundnuts
25,51,24,25.5042419,61.66852372,9.392694614,groundnuts
36,44,21,25.12528913,51.33189406,6.516154055,groundnuts
21,38,20,27.10508014,63.56791363,5.794289715,groundnuts
37,57,20,31.1006247,44.82069159,7.354286985,groundnuts
32,48,18,26.45707778,56.40226277,5.993513566,groundnuts
29,44,20,30.04132304,63.56222995,8.620107545,groundnuts
25,51,18,27.77799528,54.82130787,9.45949344,groundnuts
10,44,24,30.99256944,43.02151392,8.0344125,groundnuts
23,35,18,26.4908332,47.36534833,5.414492777,groundnuts
9,60,23,31.96987867,57.17377029,6.276004336,groundnuts
3,58,21,25.36140526,46.82652785,9.160691747,groundnuts
22,42,22,25.54249137,56.96640758,7.887658711,groundnuts
12,39,21,28.99319096,62.85948245,8.183844843,groundnuts
39,36,22,29.34317422,60.50320928,9.072011412,groundnuts
32,41,16,28.63618921,61.39451307,7.702287236,groundnuts
30,41,15,24.83206631,44.17085032,5.88509677,groundnuts
19,36,22,25.44689075,58.55363573,6.16496284,groundnuts
4,46,15,31.01274943,62.40392519,3.504752314,groundnuts
21,39,20,27.06179658,52.3003173,7.388007483,groundnuts
35,57,25,27.0956288,42.26206161,8.340398059,groundnuts
22,55,24,28.56800579,57.30636014,8.66077954,groundnuts
35,51,17,28.79929247,49.84213387,3.558822825,groundnuts
17,56,17,27.94293692,45.41393636,5.9565851,groundnuts
28,57,17,30.47757686,61.58245338,9.416003106,groundnuts
22,36,16,30.58139475,50.77148138,8.18422855,groundnuts
11,41,19,26.85911286,41.81420849,5.131779302,groundnuts
38,38,18,26.31051759,61.18749126,6.294130313,groundnuts
23,37,24,28.77833449,44.2252605,7.991902443,groundnuts
25,35,20,28.90245417,43.35365671,8.923095695,groundnuts
40,45,20,29.37687468,57.69622912,6.878498176,groundnuts
23,58,19,24.17093241,58.25204566,5.243634849,groundnuts
2,56,23,26.65333029,59.79023382,7.550090941,groundnuts
3,56,17,28.19912143,53.50567601,8.709291688,groundnuts
26,51,25,28.76488954,52.62741529,7.792508068,groundnuts
39,42,20,29.3499706,61.25353851,8.055908858,groundnuts
27,59,20,28.00937423,52.60950014,4.397698806,groundnuts
24,45,19,26.85851927,48.8246387,5.952384957,groundnuts
7,40,17,31.2123945,40.92604945,8.532078733,groundnuts
15,45,23,24.20422636,61.43378674,7.224193642,groundnuts
26,52,23,29.98835437,49.60384796,4.931890506,groundnuts
20,45,16,29.93964907,54.61813464,6.626212446,groundnuts
34,54,24,31.2119298,41.55934359,8.026003659,groundnuts
19,51,25,26.80474415,48.23991436,7.5253661,groundnuts
29,41,21,31.49398069,62.84916863,8.86979671,groundnuts
20,50,22,30.99694676,46.42693735,9.406887533,groundnuts
11,40,23,29.61253065,63.04749127,5.80428611,groundnuts
15,54,15,29.97604322,57.03184356,8.35495812,groundnuts
35,55,22,30.88883074,52.62696801,8.634929739,groundnuts
9,59,25,30.39321309,60.16299493,7.699200949,groundnuts
40,45,18,30.43683729,55.20522037,5.261285926,groundnuts
35,38,19,25.32688786,63.18180319,9.112771682,groundnuts
14,58,17,30.53684308,59.96664731,4.605700542,groundnuts
40,55,18,30.38257873,40.5926071,7.115994051,groundnuts
18,36,23,24.01825377,53.76623369,7.214078621,groundnuts
35,52,15,28.69841277,61.14754363,9.93509073,groundnuts
4,59,22,29.33743412,49.00323081,8.914074888,groundnuts
22,51,16,27.96583691,61.34900107,8.639586199,groundnuts
